Ville,Type_de_Bien,Titre,Prix,Prix_m2,Surface_m2,Pro_ou_Part,Date_Annonce,URL,Description
Marseille,Appartement,Vente Appartement à vendre Marseille 8e Arrondissement (13008) 3 pièces 67 m²,335000,5000.0,67.0,Pro,2025-09-10 21:30:00,https://www.paruvendu.fr/immobilier/vente/appartement/1285105892A1KIVHAP000,"Aix-en-Provence centre-ville - Secteur La Rotonde - "" Le Mirabeau ""- Votre agence l' Adresse Marseille 8 vous propose : à deux pas de la Rotonde, au ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 8e Arrondissement (13008) 4 pièces 88 m²,322000,3659.090909090909,88.0,Pro,2025-09-10 21:30:00,https://www.avendrealouer.fr/vente/marseille-13/b-appartement/4-pieces/loc-101-5415/fd-3051240255.html,"T4 Michelet CHATEAU DES FLEURS ! Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 6e Arrondissement (13006) 4 pièces 91 m²,349000,3835.164835164835,91.0,Particulier,2025-09-10 21:30:00,https://www.topannonces.fr/vente-appartement/marseille-13006/vente-appartement-4-pieces-91m2/1285118622/,"(Vente de particulier à particulier, accompagnée par un professionnel du secteur. Agents immobiliers : inutile d'insister, passez à l'annonce ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 9e Arrondissement (13009) 5 pièces 97 m²,320000,3298.969072164949,97.0,Particulier,2025-09-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3051235751,"Spacieux appartement de type T5 de 97 m² situé dans le quartier privilégié de La Rouvière. Ce bien d'exception, situé au 1er étage, vous ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 5e Arrondissement (13005) 3 pièces 68 m²,289000,4250.0,68.0,Pro,2025-09-10 21:30:00,https://gensdeconfiance.com/fr/annonce/vends-t3-68m-marseille-13005-8468e71?utm_source=moteurimmo.fr&utm_medium=partner&utm_campaign=vente-2022,"Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 18679 Coup de coeur ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 4e Arrondissement (13004) 4 pièces 113 m²,510000,4513.274336283186,113.0,Pro,2025-09-10 21:30:00,https://gensdeconfiance.com/fr/annonce/vends-t4-113m-marseille-13004-5f1c7b1?utm_source=moteurimmo.fr&utm_medium=partner&utm_campaign=vente-2022,"Pour toute question ou demande d'information, pensez à noter et nous communiquer le numéro de référence lors de votre appel : 15701 Pure Place par ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 2e Arrondissement (13002) 3 pièces 58 m²,260000,4482.758620689655,58.0,Pro,2025-09-10 21:30:00,https://www.avendrealouer.fr/vente/marseille-13/b-appartement/3-pieces/loc-101-5415/fd-3050907108.html,"Situé dans l'un des quartiers les plus emblématiques de Marseille, entre le Panier et le Vieux-Port, ce bel appartement T3 entièrement rénové en ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 13e Arrondissement (13013) 4 pièces 74 m²,124000,1675.6756756756756,74.0,Pro,2025-09-10 21:30:00,https://www.seloger.com/249289881/detail.htm,"SANS HONORAIRES. Vente en direct par le propriétaire - Sans honoraires - 77 traverse Party, résidence LA BATARELLE, dans la résidence fermée ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 6e Arrondissement (13006) 2 pièces 40 m²,149000,3725.0,40.0,Pro,2025-09-10 21:30:00,https://www.avendrealouer.fr/vente/marseille-13/b-appartement/2-pieces/loc-101-5415/fd-3051176310.html,"Exclusivité - A vendre - Castellane Type 2 rénové de 40m² composé d'une entrée, d'un séjour avec cuisine ouverte, une chambre. Au 1er étage, ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 9e Arrondissement (13009) 4 pièces 59 m²,149000,2525.423728813559,59.0,Pro,2025-09-10 21:30:00,https://www.avendrealouer.fr/vente/marseille-13/b-appartement/4-pieces/loc-101-5415/fd-3051176300.html,"A VENDRE T4 PARC SEVIGNE 1894 - L'immobilier vous propose a la vente - T4 à rénover - Parc Sévigné, Marseille 9eme . Situé au 3e étage sur 4 ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 9e Arrondissement (13009) 4 pièces 82 m²,179000,2182.9268292682927,82.0,Pro,2025-09-10 21:30:00,https://www.avendrealouer.fr/vente/marseille-13/b-appartement/4-pieces/loc-101-5415/fd-3050900856.html,"Human Immobilier MARSEILLE 9ème, Julien AGNEL vous présente en exclusivité, Au sein de la résidence Château Sec, arborée, fermée et sécurisée ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 7e Arrondissement (13007) 3 pièces 62 m²,329000,5306.451612903225,62.0,Particulier,2025-09-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3051191309,"À vendre - T3 lumineux avec terrasse, au coeur du 7e arrondissement de Marseille Idéalement situé dans l'un des secteurs les plus recherchés de ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 8e Arrondissement (13008) 1 pièces 15 m²,96000,6400.0,15.0,Pro,2025-09-10 21:30:00,https://www.paruvendu.fr/immobilier/vente/appartement/1285118147A1KIVHAP000,"Exclusivité : A vendre studio de 15m² (loi carrez) au sein de de la résidence Les Jardins de Thalassa, 120 avenue du Commandant Rolland (13008 ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 8e Arrondissement (13008) 5 pièces 147 m²,450000,3061.2244897959185,147.0,Pro,2025-09-10 21:30:00,https://www.seloger.com/249284589/detail.htm,"Niché en plein centre ville, dans une ravissante bastide pleine de cachet, ce magnifique appartement en duplex de 147 m² (type 5) offre un cadre de ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 14e Arrondissement (13014) 3 pièces 67 m²,160000,2388.059701492537,67.0,Pro,2025-09-10 21:30:00,https://www.seloger.com/249275827/detail.htm,"Parc de la Vigie. Joli T3 avec une belle terrasse de 12m2 et un garage fermé. Actuellement loué, locataire sans problème, fin de bail août 2026. ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 7e Arrondissement (13007) 2 pièces 43 m²,280000,6511.627906976744,43.0,Pro,2025-09-10 21:30:00,https://www.seloger.com/249276431/detail.htm,13007 ENDOUME CATALANS coup de coeur emplacement TOP à proximité de la place du 4 septembre et de la plage des Catalans. je vous propose une ...
Marseille,Appartement,Vente Appartement à vendre Marseille 8e Arrondissement (13008) 3 pièces 113 m²,595000,5265.486725663717,113.0,Pro,2025-09-10 21:30:00,https://www.bienici.com/annonce/ag134019-486980123,"Pour les amoureux de beaux volumes, dans un immeuble Rostand de 1930, spacieux T3 composé d'un grand séjour avec cheminée, donnant sur les jardins ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 12e Arrondissement (13012) 3 pièces 59 m²,150000,2542.3728813559323,59.0,Pro,2025-09-10 21:30:00,https://gensdeconfiance.com/fr/annonce/vends-t3-59m-marseille-13012-dda46b5?utm_source=moteurimmo.fr&utm_medium=partner&utm_campaign=vente-2022,"EXCLUSIVITE - SAINT JULIEN - T3 TRAVERSANT EST/OUEST - 59m² - 150 000EUR Au coeur d'une résidence calme et bien entretenue, niché au 5 € Étage ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 12e Arrondissement (13012) 5 pièces 106 m²,420000,3962.264150943396,106.0,Pro,2025-09-10 21:30:00,https://gensdeconfiance.com/fr/annonce/vends-duplex-triplex-106m-5-pieces-3-chambres-marseille-13012-5d8c13d?utm_source=moteurimmo.fr&utm_medium=partner&utm_campaign=vente-2022,EXCLUSIVITE - LA FOURRAGERE 13012 - DUPLEX - T5 - 106m² - DERNIER ETAGE - TERRASSE 65m² - PARKING - 420 000EUR Au coeur du très prisé 12ème ...
Marseille,Appartement,Vente Appartement à vendre Marseille 8e Arrondissement (13008) 3 pièces 101 m²,595000,5891.089108910891,101.0,Pro,2025-09-10 21:30:00,https://fr.foncia.com/achat/marseille-13008/appartement/00696788.htm,"Pour les amoureux de beaux volumes, dans un immeuble Rostand de 1930, spacieux T3 composé d'un grand séjour avec cheminée, donnant sur les jardins ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 10e Arrondissement (13010) 3 pièces 80 m²,325000,4062.5,80.0,Pro,2025-09-10 21:30:00,https://www.bienici.com/annonce/netty-company38853vjf-appt-3404,"Référence annonce: BNF-SK-09 Chez Le Beaurepere Agency, appartement à vendre 3P 79.89m² dans une résidence du 10ème arrondissement de Marseille, ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 10e Arrondissement (13010) 5 pièces 97 m²,421265,4342.938144329897,97.0,Pro,2025-09-10 21:30:00,https://www.bienici.com/annonce/netty-company38853vjf-appt-3456,"Référence : BNF-SS-13 Chez Le Beaurepere Agency, dans une résidence au sein du 10ème arrondissement, limitrophe au 9ème arr de Marseille, ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 8e Arrondissement (13008) 2 pièces 32 m²,115000,3593.75,32.0,Pro,2025-09-10 21:30:00,https://www.bienici.com/annonce/hektor-Mobilis-13008-1047,Au 6ème étage d'un immeuble avec ascenseur. Venez découvrir cet appartement de type 2 d'une surface de 32m2. Il dispose d'une entrée donnant sur ...
Marseille,Appartement,Vente Appartement à vendre Marseille 13e Arrondissement (13013) 3 pièces 61 m²,169500,2778.688524590164,61.0,Pro,2025-09-10 21:30:00,https://www.seloger.com/249239459/detail.htm,"// Une exclusivité DAHAN IMMOBILIER // 13013 MARSEILLE - Les Olives. Dans une résidence fermée et sécuriséé 'Parc Saint Julien', nous vous ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 12e Arrondissement (13012) 5 pièces 90 m²,270000,3000.0,90.0,Pro,2025-09-10 21:30:00,https://www.bienici.com/annonce/ladresse-1-adresse-14126967,"Marseille 12, Bd des Alpes, Saint Barnabé l'agence l'Adresse IMMOBILIER Marseille 12 - vous présente : Situé au 7€ étage sur 9 d'une résidence ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 9e Arrondissement (13009) 2 pièces 42 m²,145000,3452.3809523809523,42.0,Pro,2025-09-10 21:30:00,https://www.erafrance.com/annonces/439844,Votre agence ERA immobilier vous propose d'acheter un appartement de type 2 situé au rez de chaussée d'un immeuble semi récent du 9ème ...
Marseille,Appartement,Vente Appartement à vendre Marseille 15e Arrondissement (13015) 3 pièces 57 m²,190000,3333.333333333333,57.0,Pro,2025-09-10 21:30:00,https://www.bienici.com/annonce/era-2-59107482,L'agence ERA VL Immobilier 13005 vous propose à la vente ce bel appartement T3 de 57 m² Carrez situé dans une résidence récente et sécurisée de ...
Marseille,Appartement,Vente Appartement à vendre Marseille 8e Arrondissement (13008) 3 pièces 68 m²,289900,4263.235294117647,68.0,Pro,2025-09-10 21:30:00,https://gensdeconfiance.com/fr/annonce/vends-t3-68m-marseille-13008-0f61426?utm_source=moteurimmo.fr&utm_medium=partner&utm_campaign=vente-2022,"EXCLUSIVITE - VIEILLE CHAPELLE, à 15 minutes à pied de la plage de la Pointe Rouge, un appartement 3 pièces d'environ 64m², avec 2 terrasses et ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 9e Arrondissement (13009) 3 pièces 72 m²,249000,3458.333333333333,72.0,Pro,2025-09-10 21:30:00,https://www.avendrealouer.fr/vente/marseille-13/b-appartement/3-pieces/loc-101-5415/fd-3050553869.html,AHORA IMMOBILIER vous propose à la vente ce T3 d'environ 72 m² situé dans le quartier prisé du Cabot à Marseille 13009. Cet appartement lumineux ...
Marseille,Appartement,Vente Appartement à vendre Marseille 12e Arrondissement (13012) 4 pièces 89 m²,290000,3258.4269662921347,89.0,Pro,2025-09-10 21:30:00,https://www.avendrealouer.fr/vente/marseille-13/b-appartement/4-pieces/loc-101-5415/fd-3050458020.html,"APPARTEMENT - 89 m2 - 2 CHAMBRES - BALCON Découvrez un appartement d'une surface de 89 m2 (85,57 loi carrez) niché au 9 ème étage d'un immeuble ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 2e Arrondissement (13002) 2 pièces 65 m²,299000,4600.0,65.0,Pro,2025-09-10 21:30:00,https://www.avendrealouer.fr/vente/marseille-13/b-appartement/2-pieces/loc-101-5415/fd-3050448139.html,"Appartement de type 2 de 65m2, vue mer 1894 - L'immobilier vous propose un superbe appartement de type 2 de 65m2, idéalement situé dans le secteur ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 7e Arrondissement (13007) 1 pièces 37 m²,193000,5216.216216216216,37.0,Particulier,2025-09-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3050710689,"À vendre - T1 de 37 m² Situé dans le quartier animé de saint victor,cet Immeuble est sécurisé avec concierge.L'appartement bénéficie d'un ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 9e Arrondissement (13009) 4 pièces 85 m²,495000,5823.529411764706,85.0,Particulier,2025-09-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3049582876,"🟠 RARE - Comme une maison au coeur du 9e 🏡 Appartement d'exception 4 pièces - 85 m² avec grande terrasse, jardin et piscine privée Dans une ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 5e Arrondissement (13005) 1 pièces 39 m²,199000,5102.564102564103,39.0,Pro,2025-09-10 21:30:00,https://www.bienici.com/annonce/netty-pellegrin-appt-2911,COUP DE COEUR - INTÉRIEUR EN EXCELLENT ÉTAT À louer à Marseille (13005) : appartement de 39 m² au premier étage d'un immeuble. Cet appartement 1 ...
Marseille,Appartement,Vente Appartement à vendre Marseille 9e Arrondissement (13009) 3 pièces 69 m²,215000,3115.942028985507,69.0,Pro,2025-09-10 21:30:00,https://www.seloger.com/249209061/detail.htm,"** SPLENDIDE VUE MER ** T3 RÉNOVÉ ** LUMINEUX ** AU CALME** My Marseille a le plaisir de vous présenter en exclusivité ce beau T3, baigné de ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 5e Arrondissement (13005) 4 pièces 99 m²,385000,3888.8888888888887,99.0,Pro,2025-09-10 21:30:00,https://www.bienici.com/annonce/hektor-mtev13006-7946,"À deux pas de l'hôpital de la Conception, dans une rue calme, cet ensemble singulier se déploie en rez-de-chaussée autour d'un jardin d'environ 40 ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 6e Arrondissement (13006) 3 pièces 101 m²,820000,8118.811881188119,101.0,Pro,2025-09-10 21:30:00,https://www.bienici.com/annonce/hektor-mtev13006-7977,"Notre-Dame-du-Mont -- Havre végétal en coeur urbain Dans l'un des quartiers les plus vivants et prisés de Marseille, ce rez-de-jardin confidentiel ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 8e Arrondissement (13008) 2 pièces 46 m²,220000,4782.608695652174,46.0,Particulier,2025-09-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3050671181,"Beau T2 de 46 m2 dans une résidence récente, terrasse de 15 m2 donnant sur les espaces verts de la résidence, chambre de 12 m2 avec placard, salle ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 2e Arrondissement (13002) 3 pièces 71 m²,195000,2746.478873239437,71.0,Pro,2025-09-10 21:30:00,https://www.seloger.com/249209063/detail.htm,"Appartement Type 3 lumineux ? Quartier Joliette Au coeur de la Joliette, à deux pas des Terrasses du Port, métro et commerces, découvrez ce 3 ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 13e Arrondissement (13013) 2 pièces 55 m²,142000,2581.818181818182,55.0,Pro,2025-09-10 21:30:00,https://www.seloger.com/249201947/detail.htm,"Appartement T2 de 55 m² en Dernier Étage avec Terrasse , en sus Grand Garage - Prestations de Qualité Venez découvrir ce bel appartement de type 2 ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 8e Arrondissement (13008) 3 pièces 108 m²,590000,5462.962962962963,108.0,Pro,2025-09-10 21:30:00,https://www.bienici.com/annonce/apimo-86191538,"Llinares Immobilier vous présente : MERMOZ SIGNATURE, un élégant appartement T3 climatisé de 108m², situé au coeur du très prestigieux Carré ..."
Marseille,Appartement,Vente Appartement à vendre Marseille 3e Arrondissement (13003) 4 pièces 74 m²,145000,1959.4594594594596,74.0,Particulier,2025-09-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3050588855,"lumineux, rénové, meublé et équipé à la décoration soignée En cours de petite rénovation (ménage, peinture). LOCALISATION Rue Mouronval ..."
