Ville,Type_de_Bien,Titre,Prix,Prix_m2,Surface_m2,Pro_ou_Part,Date_Annonce,URL,Description
Lyon,Maison,Vente Maison à vendre Lyon 3e Arrondissement (69003) 5 pièces 87 m²,499000,5735.632183908046,87.0,Pro,2026-01-19 21:30:00,https://www.properstar.fr/listing/113174611,"Située dans le secteur prisé de Montchat, au coeur du 3ème arrondissement de Lyon, HEMERYS a le plaisir de vous présenter cette charmante maison ..."
Lyon,Maison,Vente Maison à vendre Lyon 8e Arrondissement (69008) 4 pièces 93 m²,430000,4623.655913978495,93.0,Pro,2026-01-16 21:30:00,https://www.seloger.com/258565921/detail.htm,COUP DE COEUR ! Maison de 121 m² utile dont 93 en loi Carrez avec un jardin d'environ 45 m² Idéalement situé au calme dans un lotissement clos et ...
Lyon,Maison,Vente Maison à vendre Lyon 3e Arrondissement (69003) 5 pièces 87 m²,499000,5735.632183908046,87.0,Pro,2026-01-16 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3128573329,"En plein coeur du trés prisé quartier de Monchat, à l'esprit village et à l'ambiance résidentielle, venez découvrir cette maison individuelle ..."
Lyon,Maison,Vente Maison à vendre Lyon 3e Arrondissement (69003) 6 pièces 140 m²,675000,4821.428571428572,140.0,Pro,2026-01-15 21:30:00,https://www.iadfrance.fr/annonce/maison-vente-6-pieces-lyon-140m2/r1922925,"Ancien atelier réhabilité de 140 m² avec patio dans le quartier de Montchat à Lyon Situé dans un quartier calme et recherché de Lyon, ce superbe ..."
Lyon,Maison,Vente Maison à vendre Lyon 5e Arrondissement (69005) 6 pièces 143 m²,599000,4188.811188811189,143.0,Pro,2026-01-15 21:30:00,https://www.seloger.com/258428385/detail.htm,"Sur Lyon 05, dans le quartier de La Plaine, cette charmante maison de ville de 142,54 m², datant de 1995, vous offrira un cadre de vie très ..."
Lyon,Maison,Vente Maison à vendre Lyon 8e Arrondissement (69008) 6 pièces 163 m²,550000,3374.233128834356,163.0,Pro,2026-01-14 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3127373832,à 400m de l'hopital Edouard Herriot et à 2 min à pieds du metro D (Laënnec) je vous présente cette maison d'architecte de 6 pièces (4 chambres) ...
Lyon,Maison,Vente Maison à vendre Lyon 2e Arrondissement (69002) 3 pièces 43 m²,385000,8953.488372093023,43.0,Pro,2026-01-13 21:30:00,https://www.seloger.com/258253453/detail.htm,"Unique, En plein coeur d'AINAY, le rêve absolu, Nous vous proposons une MAISON de deux niveaux POSEE ET PERCHEE SUR LES TOITS d'un immeuble de très ..."
Lyon,Maison,Vente Maison à vendre Lyon 5e Arrondissement (69005) 5 pièces 130 m²,750000,5769.2307692307695,130.0,Pro,2026-01-12 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3126777116,"---Guillerme immobilier--- A côté de l'école internationale Westpoint, proche à la fois de Tassin, Ste Foy et Francheville, dans une impasse ..."
Lyon,Maison,Vente Maison à vendre Lyon 4e Arrondissement (69004) 8 pièces 365 m²,2495000,6835.6164383561645,365.0,Pro,2026-01-12 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3126448218,"Située au coeur du très prisé quartier de la Croix-Rousse , Avenir investissement a le plaisir de vous présenter en exclusivité cette maison ..."
Lyon,Maison,Vente Maison à vendre Lyon 5e Arrondissement (69005) 6 pièces 200 m²,599000,2995.0,200.0,Pro,2026-01-12 21:30:00,https://www.bienici.com/annonce/hektor-terrasse-jardin69290-12320,"EXCLUSIVITE FRANCHISE OUEST IMMO vous propose sur le très prisé 5EME ARRONDISSEMENT DE LYON , Une magnifique villa de 200 m2 , avec son jardin ..."
Lyon,Maison,Vente Maison à vendre Lyon 5e Arrondissement (69005) 4 pièces 93 m²,429000,4612.903225806452,93.0,Pro,2026-01-10 21:30:00,https://www.seloger.com/258061017/detail.htm,"Située dans une copropriété sécurisée et parfaitement entretenue, cette maison de 94 m² séduit par sa luminosité, son calme et la qualité de ..."
Lyon,Maison,Vente Maison à vendre Lyon 3e Arrondissement (69003) 3 pièces 44 m²,239000,5431.818181818182,44.0,Pro,2026-01-09 21:30:00,https://www.seloger.com/258011077/detail.htm,"Exclusivité Victoire Immobilier - Montchat, dans une rue agréable et prisée - A 5 min à pied du Tram T3, du parc Bazin et des commerces du cours ..."
Lyon,Maison,Vente Maison à vendre Lyon 3e Arrondissement (69003) 6 pièces 360 m²,2500000,6944.444444444444,360.0,Pro,2026-01-09 21:30:00,https://www.seloger.com/257974551/detail.htm,EXCLUSIVITÉ PPV : VISITE VIRTUELLE VIDÉO DISPONIBLE SUR NOTRE SITE WEB ET SUR INSTAGRAM @pierre_pourquoipasvous Pourquoi pas vivre à Montchat à ...
Lyon,Maison,Vente Maison à vendre Lyon 8e Arrondissement (69008) 6 pièces 157 m²,595000,3789.808917197452,157.0,Particulier,2026-01-09 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3124641219,"Dans une petite copropriété de 3 lots, voici un appartement T6 qui a tout d'une maison : terrasse arborée d'environ 200m², triple orientation, ..."
Lyon,Maison,Vente Maison à vendre Lyon 6e Arrondissement (69006) 4 pièces 128 m²,790000,6171.875,128.0,Pro,2026-01-09 21:30:00,https://www.barnes-international.com/fr/vente/france/lyon-69006/86622039,"EXCLUSIVITE - Rue des Charmettes : Dissimulée derrière une copropriété, au coeur du très prisé 6€ arrondissement de Lyon, cette maison de ..."
Lyon,Maison,Vente Maison à vendre Lyon 5e Arrondissement (69005) 4 pièces 93 m²,530000,5698.924731182796,93.0,Pro,2026-01-08 21:30:00,https://www.orpi.com/annonce-vente-maison-t4-lyon-5-69005-9b404f06-f5f5-4e5b-96b9-791c0410ca86,"Maison coup de coeur Lyon 5. Sous le ciel du 5 ème arrondissement, cette maison de caractère s'impose comme un véritable cocon. Elle dévoile un ..."
Lyon,Maison,Vente Maison à vendre Lyon 5e Arrondissement (69005) 5 pièces 140 m²,749000,5350.0,140.0,Pro,2026-01-08 21:30:00,https://www.seloger.com/257666579/detail.htm,"À Lyon 5 €, à 15 minutes à pied du Point du Jour et à proximité immédiate de Sainte-Foy-lès-Lyon et de Francheville, cette charmante maison ..."
Lyon,Maison,Vente Maison à vendre Lyon 8e Arrondissement (69008) 10 pièces 205 m²,480000,2341.4634146341464,205.0,Pro,2026-01-08 21:30:00,https://www.seloger.com/257626411/detail.htm,Votre agence Sixième Avenue Immobilier Lyon 8ème vous propose cette maison située rue Rochambeau dans le 8 € arrondissement. Cette maison ...
