Ville,Type_de_Bien,Titre,Prix,Prix_m2,Surface_m2,Pro_ou_Part,Date_Annonce,URL,Description
Nantes,Maison,Vente Maison à vendre Nantes (44000) 6 pièces 110 m²,525000,4772.727272727273,110.0,Pro,2025-10-10 21:30:00,https://www.ouestfrance-immo.com/immobilier/vente/maison/nantes-44-44109/19201151.htm,"Au calme ,dans la vallée du Cens , à proximité du Petit Port , des commerces et des transports , jolie maison atypique rénovée , avec entrée , ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 10 pièces 180 m²,599000,3327.777777777778,180.0,Pro,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3056154316,CHARMANTE ANCIENNE PROCHE CHRONOBUS ! NANTES (Vallée du Cens). Maison familiale non mitoyenne d'environ 180 m² habitables (220 m² utiles) offrant ...
Nantes,Maison,Vente Maison à vendre Nantes (44000) 7 pièces 238 m²,1368250,5748.949579831933,238.0,Pro,2025-10-10 21:30:00,https://www.bellesdemeures.com/annonces/vente/tt-2-tb-2-pl-42055/249829677/,"EXCLUSIVITÉ ET NOUVEAUTÉ COLDWELL BANKER - FRANKLIN IMMOBILIER Au bord de l'Erdre, avec un accès direct à la rivière et une vue panoramique à ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 9 pièces 208 m²,749000,3600.9615384615386,208.0,Pro,2025-10-10 21:30:00,https://www.ouestfrance-immo.com/immobilier/vente/maison/nantes-44-44109/19198034.htm,"Nantes - Saint Pasquier : idéalement située à deux pas des écoles, du tram et des commerces, maison d'architecte des années 50 sur magnifique ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 5 pièces 85 m²,223500,2629.4117647058824,85.0,Pro,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3055535168,"Nantes quartier Croissant, maison individuelle composée de 2 appartements Au rez de chaussée, un T2 comprenant une pièce de vie avec cuisine, une ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 4 pièces 71 m²,279575,3937.676056338028,71.0,Pro,2025-10-10 21:30:00,https://www.leboncoin.fr/ad/ventes_immobilieres/3055660826,"NANTES/ZOLA Rare sur le secteur de Zola, à seulement deux pas des commerces, découvrez cette charmante maison individuelle et lumineuse, nichée au ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 7 pièces 195 m²,783000,4015.3846153846152,195.0,Pro,2025-10-10 21:30:00,https://www.paruvendu.fr/immobilier/prestige/maison/1285250481A1KIVHMN000,Maison de St Felix située dans le secteur trés recherchée Elle dipose un salon vue sur le jardin avec un jardin arboré Elle comprend 5 chambres et ...
Nantes,Maison,Vente Maison à vendre Nantes (44000) 7 pièces 150 m²,759200,5061.333333333333,150.0,Pro,2025-10-10 21:30:00,https://www.ouestfrance-immo.com/immobilier/vente/maison/nantes-44-44109/19194547.htm,"Maison de caractère à Nantes — entre le rond‑point de Rennes et La Perverie. Beau potentiel et charme affirmé : parquet, moulures et ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 8 pièces 210 m²,1493210,7110.523809523809,210.0,Pro,2025-10-10 21:30:00,https://www.ouestfrance-immo.com/immobilier/vente/demeure-exception/nantes-44-44109/19194147.htm,"Nantes Centre Ville Rare, au calme absolu au coeur de l'hyper centre-ville de Nantes, à proximité immédiate de l'Erdre, de la gare SNCF et de la ..."
Nantes,Maison,Vente Maison à vendre Nantes (44000) 8 pièces 185 m²,505000,2729.7297297297296,185.0,Pro,2025-10-10 21:30:00,https://www.espaces-atypiques.com/ventes/44100-nantes-nantes-zola-dervalieres-maison-familiale-des-annees-50-avec-veranda-et-jardin-2739/,"Exclusivité - Cette maison familiale mitoyenne d'un côté, construite dans les années 1950, développe une surface généreuse de 185 m². Elle ..."
