Ville,Type_de_Bien,Titre,Prix,Prix_m2,Surface_m2,Pro_ou_Part,Date_Annonce,URL,Description
Nice,Maison,Vente Maison à vendre Nice (06000) 9 pièces 320 m²,7350000,22968.75,320.0,Pro,2025-10-10 21:30:00,https://www.zimo.fr/annonce/alpes-maritimes-06-nice-mont-boron-cap-de-nice-villa-de-320-m2/40707005,il y a 4 mois
Nice,Maison,Vente Maison à vendre Nice (06000) 6 pièces 272 m²,1050000,3860.294117647059,272.0,Pro,2025-10-10 21:30:00,https://www.zimo.fr/annonce/nice-liberation/40706999,il y a 4 mois
Nice,Maison,Vente Maison à vendre Nice (06000) 5 pièces 170 m²,1356000,7976.470588235294,170.0,Pro,2025-10-10 21:30:00,https://gensdeconfiance.com/fr/annonce/vends-villa-170m-5-pieces-4-chambres-nice-06000-1d78e03?utm_source=moteurimmo.fr&utm_medium=partner&utm_campaign=vente-2022,Villa familiale contemporaine avec vue panoramique et piscine - Nice Mont Leuze 06300 - NICE - MONT LEUZE - 5 PIÈCES - 4 CHAMBRES - 170m² Nichée ...
Nice,Maison,Vente Maison à vendre Nice (06000) 3 pièces 148 m²,1275000,8614.864864864865,148.0,Pro,2025-10-10 21:30:00,https://www.properstar.fr/listing/110411525,"Gentil? Bas Cimiez ? Avenue de Mendiguren. Dans le quartier recherché du Bas Cimiez, découvrez cette maison de ville rénovée avec soin, ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 7 pièces 356 m²,2590000,7275.280898876404,356.0,Pro,2025-10-10 21:30:00,https://www.engelvoelkers.com/fr/fr/exposes/292685d4-dc1c-5984-baa0-a7eae5995897,"Nichée dans un environnement calme et verdoyant, cette magnifique villa d'environ 356 m2 offre un cadre de vie exceptionnel, à seulement quelques ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 5 pièces 130 m²,750000,5769.2307692307695,130.0,Pro,2025-10-10 21:30:00,https://www.seloger.com/250896881/detail.htm,"NICE - SAINT PANCRACE - MAISON 5P AVEC VUE PANORAMIQUE Située dans un environnement calme et résidentiel à Saint-Pancrace, cette maison de 130 m² ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 5 pièces 150 m²,4350000,29000.0,150.0,Pro,2025-10-10 21:30:00,https://www.barnes-international.com/fr/vente/france/nice-06000/86215676,Vue panoramique sur la rade de Villefranche pour cette villa contemporaine luxueusement rénovée. Développant une surface habitable de plus de ...
Nice,Maison,Vente Maison à vendre Nice (06000) 5 pièces 180 m²,1050000,5833.333333333333,180.0,Pro,2025-10-10 21:30:00,https://www.maisonsetappartements.fr/ads/3902206,"À seulement 15 minutes du centre-ville de Nice et à proximité immédiate de l'école de Saint-Pierre de Féric, cette élégante villa provençale ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 9 pièces 217 m²,990000,4562.21198156682,217.0,Pro,2025-10-10 21:30:00,https://www.century21.fr/trouver_logement/detail/14684503706/,"NICE GRANDE CORNICHE: Villa d'une superficie de 217 m² habitable sur 2 niveaux et en rez de chaussée un grand garage d'une superficie de 115 m², ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 4 pièces 83 m²,595000,7168.674698795181,83.0,Pro,2025-10-10 21:30:00,https://www.seloger.com/250620613/detail.htm,"RARE SUR LE SECTEUR - F4 - PARC IMPERIAL - JARDIN - GARAGES PARC IMPERIAL - A proximité des Tennis. Dans une villa de caractère, magnifique ..."
Nice,Maison,Vente Maison à vendre Nice (06000) 4 pièces 142 m²,1400000,9859.154929577464,142.0,Pro,2025-10-10 21:30:00,https://www.bellesdemeures.com/annonces/vente/tt-2-tb-2-pl-2474/250625559/,"Au coeur du quartier prisé de Cimiez, très belle maison en pierre de 150 m2 sur 3 niveaux. Elle est composée d'une belle cuisine au RDJ ouvrant sur ..."
